20-24	40.73387146	-74.0059661865	3930.5026462460005
20-24	40.7421112061	-73.9853668213	3924.3796931469997
20-24	40.7421112061	-74.0004730225	3877.332750655
20-24	40.7805633545	-73.9812469482	3856.0298977070006
20-24	40.7270050049	-74.0004730225	3834.278048565
20-24	40.7682037354	-73.9853668213	3831.1450703129995
20-24	40.7297515869	-73.9867401123	3813.321589405
20-24	40.7791900635	-73.9537811279	3789.1707313570005
20-24	40.7627105713	-73.9675140381	3774.8347701449998
20-24	40.7585906982	-73.9812469482	3767.4566834
20-24	40.7256317139	-73.9839935303	3738.2151212520002
20-24	40.7228851318	-73.9867401123	3730.958737811
20-24	40.7448577881	-73.9949798584	3716.3633826740006
20-24	40.7270050049	-73.9922332764	3714.896024912
20-24	40.735244751	-73.9908599854	3696.447699401
20-24	40.7640838623	-73.9826202393	3683.6443458390004
20-24	40.7585906982	-73.9853668213	3660.692738435
20-24	40.7682037354	-73.8631439209	3655.781265933
20-24	40.7324981689	-74.0004730225	3652.6645478769997
20-24	40.7558441162	-73.9730072021	3644.3869318380002
20-24	40.7283782959	-73.9853668213	3621.076013263
20-24	40.7421112061	-73.9812469482	3620.8830632159998
20-24	40.7585906982	-73.9881134033	3618.067584171
20-24	40.737991333	-73.9839935303	3589.839932745
20-24	40.7599639893	-73.9647674561	3560.6051167180003
20-24	40.7572174072	-73.9675140381	3536.163289984
20-24	40.7448577881	-73.9757537842	3527.2909545889997
20-24	40.7421112061	-73.9826202393	3521.490689609
20-24	40.7750701904	-73.9826202393	3514.9967721089997
20-24	40.7627105713	-73.9853668213	3476.048186856
20-24	40.7489776611	-73.9757537842	3448.508473285
20-24	40.7613372803	-73.9826202393	3447.18350315
20-24	40.7476043701	-73.9894866943	3440.901138204
20-24	40.7462310791	-73.9785003662	3438.9885035149996
20-24	40.740737915	-73.9785003662	3436.728397549
20-24	40.7187652588	-73.9894866943	3404.588168077
20-24	40.73387146	-73.9867401123	3403.188309442
20-24	40.740737915	-74.0018463135	3394.6361853930002
20-24	40.7558441162	-73.9826202393	3365.406639711
20-24	40.7750701904	-73.963394165	3357.0967642980004
20-24	40.7599639893	-73.9853668213	3348.397691081
20-24	40.7434844971	-74.0073394775	3347.84492812
20-24	40.7324981689	-73.9853668213	3342.128095492
20-24	40.647354126	-73.7903594971	3340.542602425
20-24	40.7627105713	-73.9867401123	3338.7568160929995
20-24	40.7599639893	-73.9908599854	3327.91682375
20-24	40.7517242432	-73.9743804932	3326.156720698
20-24	40.7201385498	-73.9936065674	3313.297442296
20-24	40.7215118408	-73.9881134033	3311.5664144310003
20-24	40.7668304443	-73.9867401123	3308.591248271
20-24	40.7654571533	-73.9839935303	3308.5178927549996
20-24	40.7613372803	-73.9798736572	3307.6713015370005
20-24	40.73387146	-73.9908599854	3306.8864532519997
20-24	40.7627105713	-73.9894866943	3296.392289275
20-24	40.7599639893	-73.9949798584	3293.411659035
20-24	40.7201385498	-73.9881134033	3293.013703748
20-24	40.7750701904	-73.9537811279	3289.585587248
20-24	40.7791900635	-73.9551544189	3274.183476281
20-24	40.7503509521	-73.9743804932	3270.022962342
20-24	40.7558441162	-73.9702606201	3268.2477022890002
20-24	40.7270050049	-73.9936065674	3263.065950153
20-24	40.7517242432	-73.9908599854	3242.5905973309996
20-24	40.7434844971	-73.9798736572	3238.343411735
20-24	40.7627105713	-73.9661407471	3235.759488645
20-24	40.7434844971	-73.9771270752	3224.3138956
20-24	40.7778167725	-73.9524078369	3222.6062936720004
20-24	40.7558441162	-73.9716339111	3193.448238487
20-24	40.7283782959	-73.9881134033	3192.240340631
20-24	40.7503509521	-73.9881134033	3189.722215748
20-24	40.736618042	-73.9881134033	3186.242959952
20-24	40.7448577881	-73.9881134033	3184.643349174
20-24	40.737991333	-73.9922332764	3171.293515632
20-24	40.7448577881	-73.9922332764	3154.8706470569996
20-24	40.7668304443	-73.9826202393	3145.950888642
20-24	40.7558441162	-73.9839935303	3141.1740181779996
20-24	40.7572174072	-73.9688873291	3121.9823347250003
20-24	40.735244751	-73.9894866943	3089.805602613
20-24	40.7421112061	-73.9839935303	3082.27089063
20-24	40.7530975342	-73.9853668213	3078.1839652989997
20-24	40.739364624	-73.9826202393	3075.854248179
20-24	40.7050323486	-74.0073394775	3069.0874755049995
20-24	40.7627105713	-73.9743804932	3066.051277177
20-24	40.740737915	-73.9936065674	3048.0705053350002
20-24	40.7585906982	-73.9771270752	3038.4351768958
20-24	40.739364624	-73.9949798584	3037.380480639
20-24	40.7187652588	-73.9881134033	3037.173036974
20-24	40.7599639893	-73.9757537842	3023.067711829
20-24	40.7283782959	-73.9990997314	3022.67166565
20-24	40.6446075439	-73.7766265869	3020.1359203579996
20-24	40.736618042	-73.9894866943	3014.390987854
20-24	40.73387146	-74.0018463135	3008.7027362060003
20-24	40.7585906982	-73.9661407471	3000.3534870249996
20-24	40.7599639893	-73.9812469482	2979.8635981999996
20-24	40.7530975342	-73.9730072021	2974.606427916
20-24	40.7448577881	-73.9812469482	2973.9766250449998
20-24	40.7654571533	-73.9881134033	2965.992530445
20-24	40.7613372803	-73.960647583	2959.4113433
20-24	40.7544708252	-73.9798736572	2956.0545397899996
20-24	40.739364624	-74.0018463135	2954.4501709199994
20-24	40.7434844971	-73.9963531494	2952.510509908
20-24	40.7736968994	-73.9812469482	2948.8699424040005
20-24	40.7791900635	-73.9812469482	2945.7572515130005
20-24	40.7297515869	-74.0004730225	2940.4741737064
20-24	40.7544708252	-73.9839935303	2918.842912108
20-24	40.7462310791	-73.9839935303	2909.3897799329998
20-24	40.7778167725	-73.9826202393	2905.247652315
20-24	40.737991333	-74.0045928955	2880.0278457169998
20-24	40.7544708252	-73.9716339111	2864.937739395
20-24	40.7489776611	-73.9839935303	2857.67802236
20-24	40.7572174072	-73.9702606201	2840.6495619400002
20-24	40.7599639893	-73.9798736572	2814.9094209989994
20-24	40.7201385498	-73.9867401123	2806.2098655539003
20-24	40.7544708252	-73.9771270752	2796.07197214
20-24	40.7434844971	-73.9894866943	2776.814038134
20-24	40.7613372803	-73.9688873291	2774.306672012
20-24	40.7530975342	-73.9743804932	2763.691287589
20-24	40.7476043701	-73.9881134033	2760.301176406
20-24	40.7503509521	-73.9936065674	2760.1510422101
20-24	40.7283782959	-74.0032196045	2741.92744984
20-24	40.7503509521	-73.9812469482	2728.736180416
20-24	40.739364624	-74.0032196045	2712.39719191
20-24	40.7585906982	-73.9702606201	2707.1422443379997
20-24	40.7544708252	-73.9922332764	2704.876167769
20-24	40.7585906982	-73.9688873291	2697.765841845
20-24	40.7448577881	-73.9826202393	2688.5938671940003
20-24	40.7160186768	-74.0087127686	2681.3709662700003
20-24	40.737991333	-74.0004730225	2670.466882371
20-24	40.7489776611	-73.9730072021	2667.112427911
20-24	40.7283782959	-73.9908599854	2665.9826660769995
20-24	40.740737915	-73.9812469482	2665.230852103
20-24	40.739364624	-73.9894866943	2664.89996034
20-24	40.7846832275	-73.9771270752	2660.2550691781
20-24	40.7489776611	-73.9771270752	2654.230425837
20-24	40.7503509521	-73.9771270752	2648.3224556229998
20-24	40.7448577881	-73.9853668213	2647.520504802
20-24	40.7530975342	-73.9812469482	2642.166276306
20-24	40.7503509521	-73.9716339111	2636.9452891809
20-24	40.7215118408	-73.9867401123	2634.9283159529
20-24	40.7256317139	-73.9963531494	2632.567482323
20-24	40.7215118408	-73.9894866943	2630.695798692
20-24	40.7654571533	-73.9826202393	2630.48101633
20-24	40.7311248779	-73.9881134033	2623.742069571
20-24	40.7201385498	-73.9894866943	2616.007216369
20-24	40.740737915	-73.9894866943	2610.8206254640004
20-24	40.7791900635	-73.9510345459	2605.919734509
20-24	40.7572174072	-73.9853668213	2605.832344811
20-24	40.7215118408	-74.0045928955	2595.4029319399997
20-24	40.7187652588	-73.9908599854	2594.6744867687
20-24	40.7476043701	-74.0045928955	2585.1347084929
20-24	40.7242584229	-73.9963531494	2574.874663294
20-24	40.7201385498	-74.0045928955	2561.5159788749997
20-24	40.7489776611	-73.9908599854	2558.8715093552
20-24	40.7421112061	-73.9743804932	2554.6782933568
20-24	40.735244751	-74.0059661865	2544.6404151979996
20-24	40.7572174072	-73.9730072021	2543.2422929381996
20-24	40.7613372803	-73.9757537842	2541.398669163
20-24	40.7613372803	-73.9743804932	2532.567118227
20-24	40.7324981689	-73.9963531494	2529.797519547
20-24	40.7572174072	-73.9743804932	2526.2885815790005
20-24	40.7942962646	-73.9716339111	2525.600331347
20-24	40.7476043701	-73.9936065674	2522.272730002
20-24	40.7599639893	-73.9867401123	2517.663721078
20-24	40.7764434814	-73.9524078369	2504.939240012
20-24	40.7187652588	-74.0045928955	2504.586021639
20-24	40.7448577881	-73.9867401123	2501.466411032
20-24	40.7640838623	-73.9688873291	2492.6859426067003
20-24	40.737991333	-73.9894866943	2491.3855601530004
20-24	40.7283782959	-74.0018463135	2487.326288599
20-24	40.7709503174	-73.95652771	2474.527336683
20-24	40.7270050049	-74.0032196045	2466.784135167
20-24	40.7517242432	-73.9867401123	2463.84467219
20-24	40.7462310791	-73.9798736572	2460.083344916
20-24	40.7640838623	-73.9785003662	2452.084543306
20-24	40.7544708252	-73.9730072021	2448.332725767
20-24	40.7297515869	-73.9812469482	2440.5739692780003
20-24	40.7297515869	-73.9839935303	2434.8189969349
20-24	40.735244751	-74.0018463135	2433.5177315560004
20-24	40.7517242432	-73.9826202393	2432.722509546
20-24	40.7077789307	-74.0045928955	2427.3489223879997
20-24	40.7544708252	-73.9881134033	2427.3013064150005
20-24	40.7297515869	-73.9922332764	2421.696686885
20-24	40.7695770264	-73.9826202393	2421.11129582
20-24	40.7476043701	-73.9771270752	2419.336102155
20-24	40.737991333	-73.9963531494	2419.119688448
20-24	40.7640838623	-73.9743804932	2412.7832371560003
20-24	40.7530975342	-73.9702606201	2410.9609995523
20-24	40.7640838623	-73.9853668213	2409.222048512
20-24	40.7503509521	-73.9785003662	2395.81496023
20-24	40.740737915	-73.9867401123	2391.994763178
20-24	40.740737915	-73.9949798584	2389.7458883783
20-24	40.740737915	-73.9853668213	2379.644283985
20-24	40.7476043701	-73.9812469482	2358.5839546119996
20-24	40.7640838623	-73.9963531494	2357.284941379
20-24	40.7503509521	-73.9757537842	2356.1850207029997
20-24	40.7558441162	-73.9647674561	2352.6987187800005
20-24	40.7187652588	-74.0087127686	2351.8908962370006
20-24	40.740737915	-73.9881134033	2345.03842963
20-24	40.7599639893	-73.9743804932	2341.0733650724
20-24	40.7627105713	-73.9716339111	2333.4822610065003
20-24	40.7585906982	-73.9730072021	2333.3285698561
20-24	40.736618042	-73.9977264404	2327.3797811792
20-24	40.736618042	-74.0059661865	2323.1813279979997
20-24	40.7530975342	-73.9771270752	2322.9566380951
20-24	40.7324981689	-73.9867401123	2310.282729376
20-24	40.7805633545	-73.9496612549	2301.324662866
20-24	40.739364624	-73.9908599854	2300.7000680886003
20-24	40.7311248779	-73.9853668213	2297.7313811108997
20-24	40.7640838623	-73.9702606201	2296.0050876551
20-24	40.735244751	-73.9990997314	2289.47101855
20-24	40.7503509521	-74.0018463135	2283.5503371819996
20-24	40.7572174072	-73.9785003662	2281.3613329263
20-24	40.7572174072	-73.9936065674	2278.65127995
20-24	40.7421112061	-73.9977264404	2275.09970858
20-24	40.7874298096	-73.9771270752	2253.7019419115995
20-24	40.735244751	-73.9922332764	2246.353177157
20-24	40.7462310791	-73.9853668213	2244.475067151
20-24	40.7654571533	-73.9812469482	2239.856853968
20-24	40.7283782959	-74.0004730225	2238.0671286011
20-24	40.7833099365	-73.9785003662	2233.3139844074
20-24	40.7613372803	-73.9785003662	2232.992460162
20-24	40.7462310791	-73.9812469482	2230.207103052
20-24	40.7311248779	-73.9894866943	2224.9406933644996
20-24	40.7778167725	-73.9785003662	2222.6486644081
20-24	40.7613372803	-73.963394165	2217.8658006220003
20-24	40.740737915	-74.0045928955	2217.434737075
20-24	40.7654571533	-73.9771270752	2201.635561622
20-24	40.7201385498	-74.0087127686	2200.2913559099998
20-24	40.7228851318	-73.9977264404	2199.46803247
20-24	40.735244751	-73.9798736572	2196.5092460670003
20-24	40.7228851318	-73.9853668213	2196.4423464045003
20-24	40.7050323486	-74.0100860596	2194.2116617340002
20-24	40.737991333	-73.9812469482	2193.7159584190003
20-24	40.7476043701	-73.9867401123	2192.7353615327997
20-24	40.7627105713	-73.9812469482	2189.622254004
20-24	40.7640838623	-73.9537811279	2181.8942206763004
20-24	40.7242584229	-73.9949798584	2181.7790282220003
20-24	40.7201385498	-74.0100860596	2179.0255542498
20-24	40.7599639893	-73.9922332764	2175.5946014399
20-24	40.7558441162	-73.9757537842	2172.8093978773
20-24	40.739364624	-73.9798736572	2171.3974243000002
20-24	40.7489776611	-74.0032196045	2169.1753704189996
20-24	40.735244751	-74.0004730225	2165.5477798158
20-24	40.7613372803	-73.9661407471	2164.0340825364
20-24	40.7297515869	-73.9908599854	2162.116118543
20-24	40.7791900635	-73.962020874	2151.8996885712004
20-24	40.7462310791	-74.0018463135	2148.4349499570003
20-24	40.7036590576	-74.0114593506	2146.5067934149997
20-24	40.7228851318	-74.0032196045	2144.517814595
20-24	40.7585906982	-73.9716339111	2143.6295092689998
20-24	40.7764434814	-73.9826202393	2139.0909231719997
20-24	40.7558441162	-73.9785003662	2136.9772569149
20-24	40.7627105713	-73.9936065674	2133.580521875
20-24	40.7489776611	-73.9798736572	2129.1939635377003
20-24	40.7462310791	-73.9826202393	2129.184215077
20-24	40.7558441162	-73.9743804932	2124.3908371262
20-24	40.735244751	-73.9936065674	2121.5848221267
20-24	40.736618042	-73.9936065674	2117.0710632768
20-24	40.7448577881	-73.9894866943	2115.175749275
20-24	40.7572174072	-73.9867401123	2108.9745728829
20-24	40.7819366455	-73.9812469482	2108.7502274126
20-24	40.7572174072	-73.9661407471	2107.9097301116
20-24	40.7585906982	-73.9785003662	2101.0981395949
20-24	40.7187652588	-73.9977264404	2097.9155230921
20-24	40.736618042	-74.0004730225	2088.02822639
20-24	40.7270050049	-73.9894866943	2087.2833057685
20-24	40.739364624	-74.0087127686	2080.9776319634
20-24	40.7599639893	-73.9730072021	2080.0777998480003
20-24	40.7256317139	-73.9894866943	2079.3830214412
20-24	40.7242584229	-73.9936065674	2076.977782817
20-24	40.7434844971	-73.9730072021	2075.809087042
20-24	40.6446075439	-73.7903594971	2069.4414166379
20-24	40.7627105713	-73.9702606201	2064.2259356397
20-24	40.7654571533	-73.9757537842	2049.809066918
20-24	40.7462310791	-73.9881134033	2049.2540065387
20-24	40.7228851318	-73.9936065674	2043.5964506295
20-24	40.7640838623	-73.9551544189	2036.4471880856
20-24	40.7421112061	-73.9963531494	2035.5700624058998
20-24	40.7654571533	-73.9661407471	2034.2704824113
20-24	40.7270050049	-73.9908599854	2033.8703737172996
20-24	40.7599639893	-73.9716339111	2027.849858437
20-24	40.647354126	-73.7889862061	2027.5567952184997
20-24	40.7599639893	-73.9702606201	2024.9509762354
20-24	40.7640838623	-73.962020874	2022.3495826788999
20-24	40.7434844971	-73.9853668213	2015.726065764
20-24	40.7558441162	-73.9688873291	2015.3092335430001
20-24	40.7517242432	-73.9798736572	2012.6991112860003
20-24	40.7764434814	-73.9798736572	2010.4998475237003
20-24	40.737991333	-73.9853668213	2010.4922249739998
20-24	40.7627105713	-73.9839935303	2009.9489860080002
20-24	40.736618042	-73.9908599854	2009.792584073
20-24	40.7489776611	-73.9894866943	2008.8402928619998
20-24	40.7833099365	-73.9798736572	2005.879075546
20-24	40.7544708252	-73.9743804932	1999.8267945123998
20-24	40.7723236084	-73.9551544189	1994.7778913224001
20-24	40.7228851318	-74.0045928955	1989.764392948
20-24	40.7530975342	-73.9963531494	1989.0168039080002
20-24	40.7585906982	-73.9867401123	1984.089424981
20-24	40.7627105713	-73.9771270752	1981.0402555511
20-24	40.7503509521	-73.9826202393	1979.4751720558
20-24	40.7558441162	-73.9894866943	1978.4679689588
20-24	40.739364624	-73.9990997314	1976.0476746140002
20-24	40.7558441162	-73.9798736572	1972.2885885974001
20-24	40.7544708252	-73.9785003662	1969.3425554378
20-24	40.7022857666	-74.0128326416	1967.0501548903003
20-24	40.735244751	-73.9853668213	1961.4534685169997
20-24	40.7723236084	-73.960647583	1957.2737174023002
20-24	40.7503509521	-73.9839935303	1955.824137522
20-24	40.7242584229	-73.9881134033	1947.2329122857002
20-24	40.7462310791	-73.9908599854	1944.9113314244
20-24	40.7736968994	-73.9551544189	1943.9558271967999
20-24	40.7476043701	-73.9743804932	1938.7282026620003
20-24	40.7421112061	-73.9922332764	1937.5939794582
20-24	40.7695770264	-73.8645172119	1937.585834378
20-24	40.7242584229	-73.9977264404	1926.4173694349
20-24	40.7517242432	-74.0045928955	1922.559159815
20-24	40.7448577881	-73.9990997314	1920.8011866078002
20-24	40.7311248779	-73.9908599854	1918.8725683549997
20-24	40.7613372803	-73.9853668213	1918.0270602430003
20-24	40.6418609619	-73.787612915	1916.4375192923999
20-24	40.7270050049	-73.9881134033	1911.9316798730001
20-24	40.7476043701	-73.9730072021	1907.3820686589997
20-24	40.7695770264	-73.960647583	1906.2911966841
20-24	40.7517242432	-73.9853668213	1899.0970379649998
20-24	40.7723236084	-73.95652771	1895.9083507
20-24	40.7173919678	-74.0087127686	1895.8911518962
20-24	40.7256317139	-74.0045928955	1892.920457185
20-24	40.736618042	-73.9785003662	1891.1176091909
20-24	40.7448577881	-73.9839935303	1888.717934844
20-24	40.736618042	-73.9963531494	1884.6906257115
20-24	40.7421112061	-73.9798736572	1881.746934965
20-24	40.7613372803	-73.9702606201	1876.9122479722998
20-24	40.7668304443	-73.9537811279	1873.3311034521998
20-24	40.7695770264	-73.9812469482	1864.9191070752
20-24	40.7146453857	-74.0087127686	1860.683170903
20-24	40.736618042	-74.0018463135	1857.5423842656
20-24	40.7530975342	-73.9757537842	1855.8886935829
20-24	40.7572174072	-73.9908599854	1854.1946727565003
20-24	40.7462310791	-73.9771270752	1852.035197802
20-24	40.7682037354	-73.9839935303	1851.3064903223
20-24	40.7860565186	-73.9757537842	1846.852592449
20-24	40.7572174072	-73.9757537842	1846.8038302532
20-24	40.7215118408	-74.0100860596	1843.8172125187998
20-24	40.7421112061	-73.9785003662	1842.5959568310004
20-24	40.7530975342	-73.9798736572	1838.8347365316
20-24	40.7283782959	-73.9839935303	1830.410157601
20-24	40.7311248779	-73.9922332764	1829.3022867050001
20-24	40.7201385498	-73.9977264404	1828.5411156339999
20-24	40.7599639893	-73.9894866943	1824.9849502799
20-24	40.7448577881	-73.9977264404	1823.0069526847
20-24	40.7627105713	-73.959274292	1821.1565732908
20-24	40.7640838623	-73.9839935303	1820.4205023093
20-24	40.7640838623	-73.9716339111	1820.0823352751
20-24	40.7517242432	-73.9894866943	1817.9035642328001
20-24	40.7517242432	-73.9716339111	1817.8523405265
20-24	40.7640838623	-73.9647674561	1817.8187713199998
20-24	40.7558441162	-73.9771270752	1816.0268926057001
20-24	40.7530975342	-73.9922332764	1815.9531668688996
20-24	40.7517242432	-73.9730072021	1814.1478526921
20-24	40.7324981689	-74.0059661865	1808.922449405
20-24	40.7228851318	-73.9963531494	1808.5589801767999
20-24	40.7599639893	-73.9675140381	1791.9261572135001
20-24	40.7311248779	-74.0045928955	1779.0815755749998
20-24	40.7668304443	-73.9785003662	1776.6011183912
20-24	40.7132720947	-74.0087127686	1770.5508173775002
20-24	40.7833099365	-73.9743804932	1769.7612742438
20-24	40.7324981689	-73.9812469482	1757.2006965452
20-24	40.7654571533	-73.9867401123	1754.4425270759998
20-24	40.7476043701	-73.9839935303	1754.1618390063
20-24	40.7695770264	-73.957901001	1750.4053034146
20-24	40.7627105713	-73.9688873291	1748.6090889183001
20-24	40.7462310791	-73.9949798584	1747.4888264349001
20-24	40.7297515869	-73.9785003662	1746.0246602901
20-24	40.7517242432	-73.9702606201	1743.2477292371002
20-24	40.737991333	-74.0087127686	1741.9110895811
20-24	40.7530975342	-73.9894866943	1740.1395964027
20-24	40.7434844971	-74.0032196045	1738.5287241506999
20-24	40.7544708252	-73.9757537842	1729.9037429844
20-24	40.7654571533	-73.9675140381	1728.9739671455
20-24	40.7654571533	-73.960647583	1727.4921391849998
20-24	40.7434844971	-74.0004730225	1725.2581070949
20-24	40.7270050049	-74.0018463135	1724.1456961126
20-24	40.7640838623	-73.9922332764	1716.837865594
20-24	40.7256317139	-73.9977264404	1716.4808269869
20-24	40.7750701904	-73.95652771	1705.6549433542
20-24	40.7146453857	-73.9922332764	1700.6015458788
20-24	40.7640838623	-73.9757537842	1692.5591939992
20-24	40.7613372803	-73.9990997314	1690.7723743125998
20-24	40.7613372803	-73.9730072021	1690.200674627
20-24	40.7448577881	-74.0059661865	1688.235445599
20-24	40.7585906982	-73.9757537842	1687.8200033459002
20-24	40.7270050049	-73.9826202393	1686.1194156438999
20-24	40.740737915	-73.9977264404	1682.8612131277
20-24	40.7627105713	-73.9730072021	1679.9419913719998
20-24	40.736618042	-73.9867401123	1679.0785339303002
20-24	40.7256317139	-73.9867401123	1677.7797258423
20-24	40.7187652588	-74.0100860596	1675.1318418212
20-24	40.7489776611	-73.9826202393	1674.8236918563998
20-24	40.7585906982	-73.9743804932	1674.4246939269997
20-24	40.7709503174	-73.9537811279	1665.0031597638997
20-24	40.7613372803	-73.9716339111	1661.4049658780998
20-24	40.7215118408	-73.9963531494	1659.4939506967003
20-24	40.7572174072	-73.9977264404	1658.7667718008
20-24	40.7654571533	-73.9908599854	1658.3370559773002
20-24	40.7640838623	-73.9661407471	1651.2708791042999
20-24	40.7489776611	-73.9785003662	1648.4741335146
20-24	40.7695770264	-73.9881134033	1646.0696431492
20-24	40.7215118408	-73.9839935303	1639.9870144905
20-24	40.7160186768	-74.0073394775	1639.8383295196
20-24	40.740737915	-73.9908599854	1639.0521850749
20-24	40.7242584229	-73.9853668213	1638.3926145334
20-24	40.7297515869	-74.0045928955	1637.0217269558002
20-24	40.7929229736	-73.9730072021	1636.6603254115
20-24	40.7860565186	-73.9785003662	1635.4249956017998
20-24	40.7530975342	-73.9936065674	1634.9893050354
20-24	40.7640838623	-73.9798736572	1633.1461574502
20-24	40.7228851318	-73.9826202393	1624.0472722188001
20-24	40.6418609619	-73.7889862061	1617.3130521307999
20-24	40.7434844971	-73.9990997314	1615.0928216899
20-24	40.7462310791	-73.9867401123	1612.7192940061002
20-24	40.7201385498	-73.9963531494	1605.4844957807
20-24	40.7462310791	-73.9977264404	1604.8424341093
20-24	40.7599639893	-73.9771270752	1603.6388146511
20-24	40.7242584229	-74.0045928955	1600.1132736525
20-24	40.736618042	-73.9853668213	1590.8433538644001
20-24	40.7201385498	-73.9949798584	1579.6636379833
20-24	40.7736968994	-73.959274292	1576.7941946629999
20-24	40.7311248779	-74.0073394775	1575.6981261648
20-24	40.7324981689	-73.9908599854	1573.7654276019998
20-24	40.7489776611	-73.9949798584	1573.6294155714
20-24	40.735244751	-73.9881134033	1572.3856342616998
20-24	40.7695770264	-73.9551544189	1570.961903049
20-24	40.7558441162	-73.9949798584	1567.3788679371
20-24	40.7613372803	-73.9812469482	1565.9770417866998
20-24	40.735244751	-73.9826202393	1565.6098857381
20-24	40.7682037354	-73.959274292	1562.8284331260002
20-24	40.73387146	-73.9812469482	1560.6642381986
20-24	40.7682037354	-73.9551544189	1560.1623223360002
20-24	40.7132720947	-74.0142059326	1558.7997034067
20-24	40.7915496826	-73.9743804932	1556.2836084466003
20-24	40.7215118408	-73.9949798584	1554.2764326468
20-24	40.7874298096	-73.9757537842	1541.5504356118
20-24	40.7723236084	-73.959274292	1541.4032941100998
20-24	40.7558441162	-73.9853668213	1540.6093708321
20-24	40.7558441162	-73.9881134033	1539.9054549177001
20-24	40.7544708252	-73.9661407471	1536.6257927962
