12-16,40.7421112061,-73.9853668213,3483.8214132599996
12-16,40.7723236084,-73.9826202393,3483.4398861199998
12-16,40.7572174072,-73.9826202393,3479.298009165
12-16,40.7640838623,-73.9812469482,3472.6633099530004
12-16,40.7654571533,-73.9702606201,3462.563375754
12-16,40.7791900635,-73.9812469482,3439.097738171
12-16,40.647354126,-73.7903594971,3413.3494937409996
12-16,40.7640838623,-73.9716339111,3394.056351508
12-16,40.7530975342,-73.9853668213,3377.8413231719996
12-16,40.7503509521,-73.9881134033,3375.0072683730004
12-16,40.739364624,-73.9908599854,3353.143010552
12-16,40.7613372803,-73.9785003662,3345.609330182
12-16,40.7736968994,-73.962020874,3333.096956271
12-16,40.737991333,-73.9881134033,3318.697662386
12-16,40.7544708252,-73.9798736572,3317.24655738
12-16,40.7585906982,-73.9812469482,3299.794139612
12-16,40.7599639893,-73.9716339111,3288.7734828380003
12-16,40.736618042,-73.9894866943,3280.3621825900004
12-16,40.7805633545,-73.9730072021,3277.167582336
12-16,40.7640838623,-73.9702606201,3254.375729395
12-16,40.7736968994,-73.9826202393,3248.346588433
12-16,40.7517242432,-73.9743804932,3247.52351609
12-16,40.7654571533,-73.9798736572,3237.5177351929997
12-16,40.7572174072,-73.9716339111,3225.266651581
12-16,40.7544708252,-73.9785003662,3208.93195335
12-16,40.7709503174,-73.9826202393,3197.2289671949998
12-16,40.7613372803,-73.9702606201,3177.5678785110003
12-16,40.7819366455,-73.9812469482,3163.1224963999994
12-16,40.7462310791,-73.9839935303,3151.943086656
12-16,40.7750701904,-73.963394165,3149.238704129
12-16,40.7050323486,-74.0073394775,3140.077566385
12-16,40.7613372803,-73.9757537842,3130.540229518
12-16,40.7627105713,-73.9730072021,3120.7917903179996
12-16,40.7599639893,-73.9743804932,3118.362184922
12-16,40.7572174072,-73.9757537842,3117.634779047
12-16,40.7613372803,-73.9716339111,3097.2837649479998
12-16,40.73387146,-73.9894866943,3093.8599420379996
12-16,40.7723236084,-73.959274292,3062.59122448
12-16,40.7462310791,-73.9936065674,3061.2237637319995
12-16,40.7805633545,-73.959274292,3060.5931597219997
12-16,40.735244751,-73.9894866943,3043.629568806
12-16,40.7503509521,-73.9785003662,3034.312684773
12-16,40.7860565186,-73.9785003662,3025.007897478
12-16,40.7503509521,-73.9771270752,3024.3248418800003
12-16,40.7256317139,-73.9963531494,3023.1346649629995
12-16,40.7517242432,-73.9908599854,3022.6437960640005
12-16,40.7476043701,-73.9894866943,3021.342551473
12-16,40.7448577881,-73.9949798584,3014.8163280599997
12-16,40.7682037354,-73.962020874,2976.5146211
12-16,40.7585906982,-73.9853668213,2970.1791658969996
12-16,40.7613372803,-73.960647583,2961.9612561100002
12-16,40.740737915,-74.0018463135,2959.5725093620003
12-16,40.7613372803,-73.9867401123,2955.0769923610005
12-16,40.7462310791,-73.9826202393,2940.35767246
12-16,40.740737915,-74.0059661865,2933.1189342750004
12-16,40.7942962646,-73.9661407471,2931.4400492190007
12-16,40.7613372803,-73.9743804932,2930.6324126060003
12-16,40.7627105713,-73.9716339111,2906.292954845
12-16,40.7778167725,-73.9785003662,2891.6669018639996
12-16,40.7448577881,-73.9853668213,2885.398767883
12-16,40.7682037354,-73.9853668213,2846.730409893
12-16,40.7146453857,-74.0142059326,2842.6272077579997
12-16,40.73387146,-73.9990997314,2824.379227462
12-16,40.7544708252,-73.9922332764,2815.3640371969996
12-16,40.7585906982,-73.9702606201,2789.864274647
12-16,40.7654571533,-73.963394165,2778.187415218
12-16,40.7599639893,-73.9702606201,2775.0984668749998
12-16,40.739364624,-73.9867401123,2774.8958200123
12-16,40.7530975342,-73.9812469482,2770.668225951
12-16,40.7736968994,-73.9812469482,2763.8746961929996
12-16,40.7517242432,-73.9826202393,2760.868865636
12-16,40.7627105713,-73.9688873291,2755.930107727
12-16,40.7736968994,-73.9551544189,2753.486567364
12-16,40.7517242432,-73.9798736572,2749.349047748
12-16,40.7530975342,-73.9730072021,2743.86183058
12-16,40.7599639893,-74.0032196045,2740.9413990859994
12-16,40.7256317139,-73.9949798584,2734.141690792
12-16,40.648727417,-73.783493042,2731.67096003
12-16,40.7118988037,-74.0155792236,2729.408577082
12-16,40.7695770264,-73.8645172119,2728.9781654549997
12-16,40.7558441162,-73.9785003662,2706.364743461
12-16,40.7640838623,-73.9647674561,2704.613097804
12-16,40.7434844971,-74.0073394775,2703.423772066
12-16,40.7805633545,-73.95652771,2702.7687692420004
12-16,40.7572174072,-73.9730072021,2691.780441041
12-16,40.7558441162,-73.9867401123,2673.947037086
12-16,40.7654571533,-73.9757537842,2665.6159316430003
12-16,40.7503509521,-73.9867401123,2662.230437139
12-16,40.7517242432,-73.9867401123,2652.094453314
12-16,40.7448577881,-73.9826202393,2640.065025846
12-16,40.7750701904,-73.960647583,2638.227742911
12-16,40.736618042,-73.9936065674,2628.576477488
12-16,40.7805633545,-73.9551544189,2625.378695598
12-16,40.7544708252,-73.9839935303,2622.11319044
12-16,40.7544708252,-73.9881134033,2619.7145447780003
12-16,40.7599639893,-73.9853668213,2614.4994850440003
12-16,40.7750701904,-73.95652771,2611.82306848
12-16,40.7736968994,-73.959274292,2605.6751527389997
12-16,40.739364624,-74.0087127686,2599.2873476329996
12-16,40.7778167725,-73.9826202393,2598.694197023
12-16,40.7489776611,-73.9757537842,2598.5272747199997
12-16,40.7915496826,-73.9743804932,2594.636316484
12-16,40.7833099365,-73.9524078369,2594.128148372
12-16,40.7503509521,-73.9812469482,2584.132846923
12-16,40.7599639893,-73.9812469482,2582.2932512859998
12-16,40.7558441162,-73.9716339111,2580.957485086
12-16,40.7846832275,-73.9798736572,2580.022294226
12-16,40.7530975342,-73.9894866943,2575.9735567549997
12-16,40.7544708252,-73.9716339111,2575.55097753
12-16,40.7613372803,-73.9730072021,2557.032664118
12-16,40.7585906982,-73.9716339111,2542.256636067
12-16,40.7585906982,-73.9743804932,2530.4478390920003
12-16,40.7695770264,-73.9826202393,2519.684482989
12-16,40.7311248779,-73.9826202393,2517.7881431479
12-16,40.7833099365,-73.959274292,2517.212277953
12-16,40.7585906982,-73.9757537842,2515.88756384
12-16,40.7448577881,-73.9908599854,2508.4026856190003
12-16,40.7668304443,-73.95652771,2498.5900952059997
12-16,40.7599639893,-73.9798736572,2498.545430263
12-16,40.7585906982,-73.9894866943,2494.114656724
12-16,40.737991333,-73.9963531494,2493.8278322080005
12-16,40.7736968994,-73.957901001,2487.6670050860002
12-16,40.7599639893,-73.9730072021,2472.544623334
12-16,40.7833099365,-73.9785003662,2470.322901714
12-16,40.7791900635,-73.957901001,2468.305930352
12-16,40.7640838623,-73.9537811279,2467.4263581282003
12-16,40.7558441162,-73.9771270752,2454.950803634
12-16,40.7791900635,-73.95652771,2450.082357
12-16,40.7640838623,-73.9551544189,2448.254125071
12-16,40.7201385498,-74.0100860596,2447.249091054
12-16,40.7476043701,-73.9936065674,2443.169055506
12-16,40.7723236084,-73.9524078369,2442.553060595
12-16,40.7723236084,-73.9469146729,2438.057214839
12-16,40.7833099365,-73.9798736572,2438.002616822
12-16,40.7723236084,-73.960647583,2433.202314967
12-16,40.7489776611,-73.9798736572,2432.403001665
12-16,40.7434844971,-73.9881134033,2430.108329678
12-16,40.7476043701,-73.9812469482,2423.840456642
12-16,40.7503509521,-74.0059661865,2419.1308250790003
12-16,40.7077789307,-74.0045928955,2415.5234361710004
12-16,40.7585906982,-73.9688873291,2414.923377523
12-16,40.736618042,-73.9785003662,2410.973900441
12-16,40.7874298096,-73.9771270752,2410.103971675
12-16,40.7654571533,-73.9812469482,2407.9372805870003
12-16,40.740737915,-73.9853668213,2406.769454591
12-16,40.7215118408,-74.0100860596,2402.724841062
12-16,40.7558441162,-73.9839935303,2395.1849062329998
12-16,40.7709503174,-73.962020874,2393.40537758
12-16,40.7709503174,-73.959274292,2384.845504192
12-16,40.7503509521,-73.9716339111,2383.9238533929997
12-16,40.7901763916,-73.9661407471,2382.5114111585
12-16,40.7613372803,-73.9826202393,2378.522277325
12-16,40.7640838623,-73.9826202393,2378.257344354
12-16,40.7654571533,-73.9661407471,2365.950207556
12-16,40.7736968994,-73.963394165,2364.763639955
12-16,40.7544708252,-73.9757537842,2364.330631189
12-16,40.7695770264,-73.9524078369,2361.8923190663
12-16,40.7819366455,-73.95652771,2359.753642438
12-16,40.7654571533,-73.9771270752,2359.558193382
12-16,40.7846832275,-73.9537811279,2355.815943985
12-16,40.7530975342,-73.9798736572,2355.131018168
12-16,40.7778167725,-73.9551544189,2341.269890228
12-16,40.7462310791,-73.9716339111,2332.152190281
12-16,40.7572174072,-73.9702606201,2326.135518946
12-16,40.735244751,-73.9908599854,2325.933699503
12-16,40.7736968994,-73.9455413818,2325.5750451739996
12-16,40.739364624,-74.0032196045,2320.210440887
12-16,40.7489776611,-74.0032196045,2319.594982603
12-16,40.7585906982,-73.9661407471,2316.574803378
12-16,40.736618042,-73.9881134033,2304.809747702
12-16,40.7544708252,-73.9688873291,2304.2712759607
12-16,40.7750701904,-73.959274292,2300.695139988
12-16,40.7695770264,-73.9881134033,2294.165268049
12-16,40.740737915,-73.9894866943,2292.953296347
12-16,40.7503509521,-73.9757537842,2278.92824383
12-16,40.7942962646,-73.9716339111,2278.395980362
12-16,40.7558441162,-73.9647674561,2274.8285466122998
12-16,40.740737915,-73.9867401123,2268.355843926
12-16,40.7778167725,-73.95652771,2268.3544710710003
12-16,40.7544708252,-73.9771270752,2260.5395041809998
12-16,40.7599639893,-73.9647674561,2255.79646408
12-16,40.7640838623,-73.9785003662,2249.082033905
12-16,40.7682037354,-73.9661407471,2232.67424519
12-16,40.7723236084,-73.9647674561,2231.653927533
12-16,40.7462310791,-73.9908599854,2228.4802591919
12-16,40.7558441162,-73.9826202393,2211.80190269
12-16,40.7448577881,-73.9867401123,2198.577515934
12-16,40.7558441162,-73.9798736572,2197.4035306213
12-16,40.7929229736,-73.9675140381,2192.610706717
12-16,40.736618042,-73.9977264404,2186.371440904
12-16,40.7022857666,-74.0128326416,2182.613501807
12-16,40.7572174072,-73.9771270752,2180.061299375
12-16,40.7654571533,-73.957901001,2179.3340111195
12-16,40.7585906982,-73.9785003662,2164.956888068
12-16,40.7764434814,-73.9826202393,2160.568220168
12-16,40.7476043701,-74.0045928955,2154.601812881
12-16,40.7311248779,-73.9908599854,2148.81632853
12-16,40.7929229736,-73.9730072021,2143.9639639380002
12-16,40.7558441162,-73.9702606201,2136.673813271
12-16,40.7544708252,-73.9743804932,2136.103138166
12-16,40.7654571533,-73.9675140381,2133.227631983
12-16,40.7599639893,-73.9839935303,2129.3799300640003
12-16,40.7778167725,-73.963394165,2128.480479334
12-16,40.73387146,-73.9867401123,2127.365797712
12-16,40.7613372803,-73.9839935303,2116.906679702
12-16,40.7723236084,-73.963394165,2113.604655133
12-16,40.7668304443,-73.9688873291,2112.543423678
12-16,40.7489776611,-73.9908599854,2095.544827402
12-16,40.7599639893,-73.9949798584,2094.76298311
12-16,40.7819366455,-73.9716339111,2091.207345154
12-16,40.7448577881,-73.9757537842,2085.594464326
12-16,40.7654571533,-73.9839935303,2083.4142032669997
12-16,40.740737915,-73.9908599854,2082.414897496
12-16,40.7105255127,-74.0155792236,2080.4996914752
12-16,40.7709503174,-73.9510345459,2079.71013865
12-16,40.7888031006,-73.9757537842,2078.230450334
12-16,40.7558441162,-73.9894866943,2074.835832888
12-16,40.7723236084,-73.9496612549,2074.633512849
12-16,40.7888031006,-73.9551544189,2073.191443705
12-16,40.7833099365,-73.9743804932,2072.991549352
12-16,40.7434844971,-73.9853668213,2068.4450949869997
12-16,40.7572174072,-73.963394165,2068.0011189859997
12-16,40.7764434814,-73.9469146729,2057.217391589
12-16,40.7682037354,-73.95652771,2052.844602072
12-16,40.7709503174,-73.95652771,2050.058522497
12-16,40.7434844971,-73.9867401123,2046.8983375514
12-16,40.7530975342,-73.9702606201,2041.499306707
12-16,40.7503509521,-73.9826202393,2038.6772568177998
12-16,40.7613372803,-73.9675140381,2030.0204864071
12-16,40.7750701904,-73.9537811279,2026.953802176
12-16,40.7283782959,-74.0073394775,2025.2754495929998
12-16,40.73387146,-73.9908599854,2018.598165783
12-16,40.7489776611,-73.9839935303,2017.3105902872
12-16,40.7846832275,-73.95652771,2013.5930906691
12-16,40.7819366455,-73.9537811279,2005.192603714
12-16,40.7242584229,-73.9977264404,1999.9118136982997
12-16,40.7215118408,-73.9977264404,1997.237008503
12-16,40.7530975342,-73.9743804932,1995.267904453
12-16,40.7530975342,-73.9963531494,1989.5188426609
12-16,40.7695770264,-73.9647674561,1989.087443507
12-16,40.7654571533,-73.9826202393,1989.0642478260002
12-16,40.7764434814,-73.9757537842,1984.7363981769997
12-16,40.7324981689,-73.9812469482,1978.3838740338997
12-16,40.7585906982,-73.9881134033,1976.2707665419998
12-16,40.740737915,-73.9977264404,1969.2140162617002
12-16,40.7421112061,-73.9867401123,1966.4550366797
12-16,40.7805633545,-73.9798736572,1960.4328324589999
12-16,40.7421112061,-73.9908599854,1957.7266061411
12-16,40.7324981689,-73.9908599854,1955.6674858825
12-16,40.7709503174,-73.9537811279,1946.5830521290002
12-16,40.7324981689,-74.0004730225,1946.0459432358998
12-16,40.7791900635,-73.9826202393,1944.2253941981
12-16,40.740737915,-74.0073394775,1942.517205695
12-16,40.7778167725,-73.959274292,1940.6191632899
12-16,40.7462310791,-73.9812469482,1932.4840362532
12-16,40.647354126,-73.7889862061,1932.1460317878998
12-16,40.7517242432,-73.9894866943,1927.2700590681002
12-16,40.7476043701,-73.9743804932,1911.5160789057
12-16,40.7723236084,-73.9675140381,1909.1469280736
12-16,40.7599639893,-73.9881134033,1905.2637910902
12-16,40.7530975342,-73.9922332764,1904.8880279849998
12-16,40.7819366455,-73.957901001,1897.8975767670004
12-16,40.7256317139,-73.9977264404,1894.750740689
12-16,40.7242584229,-73.9963531494,1890.9401999182
12-16,40.7709503174,-73.963394165,1890.196578091
12-16,40.740737915,-73.9936065674,1889.4479989395002
12-16,40.7462310791,-73.9798736572,1888.9906746029
12-16,40.7695770264,-73.9551544189,1884.4367716359998
12-16,40.7668304443,-73.9867401123,1874.09852409
12-16,40.7297515869,-74.0018463135,1862.7926755434
12-16,40.7668304443,-73.9675140381,1852.6295323913
12-16,40.737991333,-73.9839935303,1846.9275835890999
12-16,40.7448577881,-73.9812469482,1845.6110211367
12-16,40.7270050049,-74.0004730225,1844.5477463729999
12-16,40.7530975342,-73.9771270752,1843.4144227995002
12-16,40.7228851318,-73.9977264404,1836.1582737031001
12-16,40.7833099365,-73.95652771,1824.6333713329998
12-16,40.7448577881,-73.9785003662,1819.5320893099001
12-16,40.7654571533,-73.9716339111,1817.4282133724
12-16,40.6446075439,-73.7766265869,1813.7882695136
12-16,40.7530975342,-73.9936065674,1812.1735845798003
12-16,40.7682037354,-73.963394165,1810.5111480237
12-16,40.7736968994,-73.960647583,1802.5393518069998
12-16,40.7627105713,-73.9853668213,1786.9277058497
12-16,40.7489776611,-73.9730072021,1775.8340450524001
12-16,40.73387146,-74.0059661865,1774.308563839
12-16,40.7599639893,-73.9675140381,1772.7261263243001
12-16,40.739364624,-73.9826202393,1770.9955997365998
12-16,40.7544708252,-73.9730072021,1767.1724217373999
12-16,40.7434844971,-73.9963531494,1766.5780583587
12-16,40.7503509521,-73.9730072021,1766.5022722462
12-16,40.739364624,-74.0059661865,1766.1173317602
12-16,40.7558441162,-73.9675140381,1762.1509250916001
12-16,40.735244751,-73.9936065674,1760.1624588622
12-16,40.7064056396,-74.0059661865,1757.7044345371
12-16,40.7476043701,-73.9826202393,1744.9767343646
12-16,40.7695770264,-73.9812469482,1741.5617810272
12-16,40.7311248779,-74.0018463135,1737.9391945854
12-16,40.7476043701,-73.9839935303,1733.5266539093
12-16,40.7311248779,-73.9922332764,1733.0850204678
12-16,40.7572174072,-73.9688873291,1721.9325595599998
12-16,40.7860565186,-73.9688873291,1719.6257314883
12-16,40.7654571533,-73.960647583,1715.8974252473
12-16,40.7654571533,-73.9688873291,1715.839790511
12-16,40.7448577881,-73.9922332764,1714.5954386019998
12-16,40.7819366455,-73.960647583,1701.6797991739
12-16,40.7050323486,-74.0169525146,1685.7947123318
12-16,40.7118988037,-74.0142059326,1681.5026088592
12-16,40.8052825928,-73.9661407471,1679.0473599509
12-16,40.7764434814,-73.957901001,1678.0273396353
12-16,40.7572174072,-73.9853668213,1671.2237089772002
12-16,40.7668304443,-73.9785003662,1668.3732793170002
12-16,40.7324981689,-73.9963531494,1659.7191516965001
12-16,40.7585906982,-73.9867401123,1654.9972924134004
12-16,40.6418609619,-73.787612915,1653.2172448409
12-16,40.7421112061,-74.0004730225,1650.7951956279003
12-16,40.740737915,-73.9881134033,1648.7831115216002
12-16,40.7572174072,-73.9675140381,1648.1532310154003
12-16,40.7695770264,-73.9510345459,1646.3765352486998
12-16,40.7846832275,-73.957901001,1644.4759773773
12-16,40.7736968994,-73.8851165771,1641.0631545978
12-16,40.7640838623,-73.9675140381,1638.4315595987
12-16,40.7805633545,-73.960647583,1633.293297055
12-16,40.7668304443,-73.9798736572,1632.9903223851
12-16,40.7118988037,-74.0100860596,1630.7180623579002
12-16,40.7256317139,-74.0004730225,1629.7741437761
12-16,40.7778167725,-73.960647583,1629.7283474181
12-16,40.7530975342,-73.9757537842,1627.8084473199
12-16,40.7860565186,-73.9730072021,1615.9899651895
12-16,40.7627105713,-73.9812469482,1611.8407470507
12-16,40.7888031006,-73.9702606201,1609.944181616
12-16,40.737991333,-73.9812469482,1609.5673654347997
12-16,40.7640838623,-73.959274292,1607.484175122
12-16,40.7434844971,-73.9798736572,1596.2745345885
12-16,40.7324981689,-73.9881134033,1595.500214546
12-16,40.7682037354,-73.9675140381,1593.5508244818002
12-16,40.7270050049,-74.0073394775,1586.5550581433001
12-16,40.7764434814,-73.960647583,1582.4058952771002
12-16,40.7297515869,-73.9908599854,1581.2579865280004
12-16,40.739364624,-73.9990997314,1580.3390360214999
12-16,40.7270050049,-73.9853668213,1574.0821639878002
12-16,40.735244751,-73.9798736572,1573.6497963364
12-16,40.7901763916,-73.9757537842,1571.9933028449
12-16,40.7599639893,-73.9771270752,1570.7826846899
12-16,40.7901763916,-73.9743804932,1569.9753927159
12-16,40.7640838623,-73.9661407471,1567.8848048867999
12-16,40.7297515869,-73.9894866943,1558.4601817975
12-16,40.6418609619,-73.7889862061,1554.7766061689
12-16,40.735244751,-73.9853668213,1554.5380138151002
12-16,40.7462310791,-73.9785003662,1551.0384681506002
12-16,40.7750701904,-73.9812469482,1549.6665038592
12-16,40.7572174072,-73.9908599854,1545.9640437004
12-16,40.7695770264,-73.957901001,1545.8201259598004
12-16,40.7270050049,-73.9936065674,1542.8811440358
12-16,40.7736968994,-73.9482879639,1541.8094525385
12-16,40.7668304443,-73.962020874,1537.2368012627999
12-16,40.7627105713,-73.959274292,1536.6769450728
12-16,40.7860565186,-73.9798736572,1532.6912800266998
12-16,40.7709503174,-73.9661407471,1532.2802737422999
12-16,40.7599639893,-73.9867401123,1527.1861857482
12-16,40.7750701904,-73.9647674561,1522.6893560972
12-16,40.7215118408,-74.0045928955,1513.4751190135
12-16,40.7668304443,-73.9812469482,1512.6651995880998
12-16,40.7736968994,-73.9661407471,1511.9753151207
12-16,40.7462310791,-74.0018463135,1511.671825713
12-16,40.7888031006,-73.9771270752,1508.4176057928998
12-16,40.740737915,-74.0045928955,1506.0609748763002
12-16,40.7503509521,-73.9839935303,1504.8533294656
12-16,40.7805633545,-73.957901001,1501.7537717125
12-16,40.7640838623,-73.9757537842,1494.227486471
12-16,40.7448577881,-74.0059661865,1492.2644379118
12-16,40.7434844971,-73.9771270752,1490.7398214917
12-16,40.7503509521,-73.9798736572,1489.1524329947001
12-16,40.8066558838,-73.9647674561,1488.7894566696
12-16,40.7462310791,-73.9867401123,1488.5752881652
12-16,40.7324981689,-74.0059661865,1488.2450960473002
12-16,40.737991333,-74.0045928955,1481.7388240516
12-16,40.7970428467,-73.9702606201,1478.8662498628
12-16,40.7228851318,-73.9990997314,1477.0424465446
12-16,40.7764434814,-73.959274292,1476.1472339318
12-16,40.7860565186,-73.9510345459,1476.1199784861
12-16,40.7846832275,-73.9551544189,1475.5824639419
12-16,40.7791900635,-73.9771270752,1471.2407338537
12-16,40.7640838623,-73.957901001,1465.5594493294
12-16,40.7791900635,-73.9510345459,1464.3702289131
12-16,40.7270050049,-74.0032196045,1461.9902460537
12-16,40.7668304443,-73.9647674561,1461.9564575956
12-16,40.7256317139,-73.9922332764,1459.9770094215999
12-16,40.7736968994,-73.9647674561,1457.4627064918998
12-16,40.73387146,-73.9812469482,1454.39587073
12-16,40.7723236084,-73.957901001,1453.3590029388
12-16,40.7805633545,-73.9496612549,1451.5760350722999
12-16,40.7517242432,-73.9853668213,1450.7744604646
12-16,40.7256317139,-74.0045928955,1445.7451881039
12-16,40.7489776611,-73.9894866943,1444.3544952173002
12-16,40.7682037354,-73.9551544189,1441.1600948558
12-16,40.7819366455,-73.9551544189,1438.6398976049
12-16,40.7558441162,-73.9812469482,1438.1837470854
12-16,40.7448577881,-73.9990997314,1436.7830688442
12-16,40.7695770264,-73.963394165,1433.8538020770002
12-16,40.7695770264,-73.9675140381,1425.975392522
12-16,40.7846832275,-73.9771270752,1421.5648777421002
12-16,40.7709503174,-73.9798736572,1420.3058673153
12-16,40.7421112061,-73.9812469482,1416.6741189508002
12-16,40.7462310791,-73.9977264404,1414.3012061126
12-16,40.7421112061,-73.9826202393,1413.3618914902
12-16,40.7640838623,-73.962020874,1413.0494305227003
12-16,40.7695770264,-73.9839935303,1411.9568945591002
12-16,40.7956695557,-73.9716339111,1411.1982568575002
12-16,40.7489776611,-73.9785003662,1409.107797484
12-16,40.7984161377,-73.9688873291,1406.2410525987
12-16,40.8025360107,-73.9675140381,1404.5783282307
12-16,40.7476043701,-73.9881134033,1398.5555847009998
12-16,40.7503509521,-73.9688873291,1395.8021847979999
12-16,40.7750701904,-73.957901001,1391.4804438447
12-16,40.737991333,-74.0004730225,1391.451623535
12-16,40.7805633545,-73.9771270752,1390.4541239354999
12-16,40.7462310791,-73.9949798584,1390.435295595
12-16,40.7709503174,-73.9647674561,1389.0122764698
12-16,40.7833099365,-73.9812469482,1385.8794256272001
12-16,40.7599639893,-73.962020874,1378.4339587059
12-16,40.7572174072,-73.9867401123,1376.9073136292
12-16,40.7036590576,-74.0114593506,1368.4173425481
12-16,40.739364624,-73.9771270752,1368.3111428218
12-16,40.7778167725,-73.9812469482,1366.5897009674
12-16,40.7654571533,-73.9537811279,1365.2737615483
12-16,40.7517242432,-74.0045928955,1363.9892758052001
12-16,40.7476043701,-73.9922332764,1362.028321542
12-16,40.7283782959,-73.9936065674,1359.633584827
12-16,40.7764434814,-73.9496612549,1357.7993523435
12-16,40.7942962646,-73.9675140381,1354.4716297264004
12-16,40.7585906982,-73.9922332764,1345.6068120072
12-16,40.7146453857,-74.0018463135,1345.2547180002
12-16,40.7228851318,-73.9867401123,1344.1515617404998
12-16,40.7915496826,-73.9647674561,1342.1890789597999
12-16,40.7668304443,-73.9661407471,1341.6116293449
12-16,40.7132720947,-74.0087127686,1340.9025508314
12-16,40.7434844971,-73.9894866943,1336.824732907
12-16,40.7805633545,-73.9839935303,1335.8882625772999
12-16,40.7434844971,-73.9730072021,1335.6435623452999
12-16,40.739364624,-74.0018463135,1335.5469162776
12-16,40.7668304443,-73.963394165,1334.8570453062
12-16,40.7517242432,-73.9812469482,1332.722216783
12-16,40.7421112061,-73.9922332764,1332.4195700103999
12-16,40.6446075439,-73.7903594971,1330.6847018567
12-16,40.735244751,-74.0059661865,1328.3299498064
12-16,40.737991333,-73.9894866943,1326.3984677239
12-16,40.7860565186,-73.9524078369,1326.2285104937998
12-16,40.7750701904,-73.962020874,1325.8993399735
12-16,40.7228851318,-73.9881134033,1324.9204733728002
12-16,40.7764434814,-73.9551544189,1324.1336583734
12-16,40.7764434814,-73.9798736572,1323.9876553693
12-16,40.7778167725,-73.9455413818,1323.7205511207
12-16,40.7462310791,-73.9853668213,1319.1241507778
12-16,40.7819366455,-73.9757537842,1319.0001113679
12-16,40.7627105713,-73.9867401123,1317.3599713854999
